Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,UV Index,Visibility (km),Cloud Cover,Season,Location,target
0.43381541899876774,-2.2923353137474476,-1.1962791811404385,-1.1856587621479018,0.3150790026383923,1.2181864489402259,-0.040895030546852146,3,3,2,3
0.43381541899876774,1.1071504678906672,0.050409665358667886,0.9356834273248459,1.0169406041469227,-0.17037124127921294,-0.42469431763007626,2,2,2,1
-1.3249834626153523,1.4677019901856188,1.6532953251432332,1.0604682619997134,-1.9327332629858653,-1.0035058554108762,-0.6165939611716883,2,3,2,2
-0.131512792948628,1.055643107562817,0.31755727532276207,1.434822766024316,0.8677563650597598,-0.17037124127921294,-0.42469431763007626,2,3,1,1
0.3710011732268349,-0.7471145039119409,-0.1276887412840616,-0.4681459627674136,0.6358637654424021,0.10734029676467485,0.9186031871612081,3,2,1,0
-1.450611954159218,1.3646872695299181,1.9204429351073273,1.1228606793371472,-1.2014985988591276,-0.7257943173669885,-0.23279467408846422,3,3,2,2
-1.2621692168434195,0.9011210265792663,0.8518524952509505,0.8108985926499784,-1.7124352933493736,-1.0035058554108762,-0.42469431763007626,2,3,1,2
-1.513426199931151,1.2616725488742178,-0.66198396121225,0.0933857932694902,-1.1296118929777506,-1.0035058554108762,-0.8084936047133005,2,3,1,2
0.1825584359110363,1.313179909202068,0.6737540886082211,1.185253096674581,-0.6410914831171798,-0.17037124127921294,-1.0003932482549125,2,0,0,1
1.3760291055777607,0.7981063059235658,-0.038639537962696854,1.5284113920304665,0.8986753783420725,-0.17037124127921294,0.9186031871612081,2,2,2,0
0.8735151394022977,-1.468217548501844,-1.641525197747262,-1.4976208488350706,0.9504647255899459,0.9404749108963383,1.6862017613276563,0,3,0,3
-0.19432703872056084,0.7465989455957156,1.6532953251432332,0.062189584600773326,-0.7840919195478855,-1.0035058554108762,-0.8084936047133005,2,1,0,1
-0.5712125133521581,-0.2835482609612889,0.8518524952509505,-1.0608739274730343,0.44030100643176584,-0.7257943173669885,1.3024024742444322,2,1,0,0
0.6222581563145663,-0.3350556212891391,-0.5729347578908852,0.4989365059628096,-1.0677738664131167,-1.0035058554108762,-0.8084936047133005,2,3,2,1
-0.25714128449249374,-0.7471145039119409,-1.3743775877831679,-0.6241270061109979,0.21227328347469387,-0.4480827793231007,0.15100461299475992,3,0,1,0
0.308186927454902,-0.9016365848954916,-0.038639537962696854,-0.7177156321171486,0.12183516962392751,-0.7257943173669885,1.1105028307028202,3,0,2,0
0.3710011732268349,0.7981063059235658,-0.038639537962696854,0.4677402972940927,-0.8397461434560535,-0.7257943173669885,-1.1922928917965245,2,3,2,1
0.3710011732268349,1.0041357472349668,-1.3743775877831679,1.0916644706684302,0.8422481791018473,2.051321063071889,0.5348039000779841,3,2,2,3
0.308186927454902,-1.1591733865347427,-0.21673794460542634,-1.092070136141751,1.4652662967404864,0.38505183480856264,0.34290425653637197,0,2,2,3
-1.073726479527621,1.4161946298577686,-1.285328384461803,1.154056888005864,-1.014438568501129,-1.0035058554108762,-0.8084936047133005,3,3,1,2
0.11974419013910344,-0.7986218642397911,-1.1072299778190737,-1.092070136141751,1.5371530026218723,0.9404749108963383,1.1105028307028202,0,2,2,3
-1.073726479527621,0.5920768646121649,0.7628032919295857,0.15577821060692396,-1.770408443253713,-0.7257943173669885,-0.42469431763007626,2,3,1,2
0.11974419013910344,0.2830327026450636,-1.018180774497709,-0.3433611280925461,0.8870807483612063,-0.4480827793231007,1.1105028307028202,3,3,2,0
0.7478866478584321,-0.3865629816169893,-0.48388555456952054,0.9980758446622796,0.5678419362213109,-1.0035058554108762,-0.23279467408846422,2,1,1,1
0.8735151394022977,-1.9832911517803462,-0.48388555456952054,-1.0608739274730343,1.257335932416918,0.9404749108963383,1.3024024742444322,0,2,0,3
0.9363293851742306,-1.1591733865347427,-0.7510331645336148,-1.4976208488350706,1.6438235984458476,1.4958979869841136,1.8781014048692686,0,1,1,3
0.11974419013910344,-0.18053354030558844,0.7628032919295857,-0.7177156321171486,0.9829296895363815,-0.17037124127921294,1.3024024742444322,3,0,2,0
0.5594439105426334,-0.077518819649888,1.5642461218218684,1.185253096674581,-1.0384008037949184,-0.17037124127921294,-0.040895030546852146,2,3,2,1
0.8735151394022977,-0.3865629816169893,0.13945886868003263,0.9668796359935627,0.24860312408141536,-0.7257943173669885,-0.6165939611716883,3,2,1,1
0.3710011732268349,1.3646872695299181,-0.5729347578908852,1.185253096674581,0.03139705577315237,-1.0035058554108762,-0.23279467408846422,2,0,2,1
0.4966296647707006,0.1800179819893631,0.050409665358667886,-0.1561838760802448,0.8932645510176723,-0.7257943173669885,0.7267035436195961,3,2,0,0
1.8785430717532234,0.2830327026450636,0.40660647864412686,0.9356834273248459,1.7644077502468694,1.7736095250280015,0.7267035436195961,3,2,0,3
-1.513426199931151,0.1800179819893631,0.4956556819654916,0.3429554626192252,-1.7340786026469917,-0.7257943173669885,-0.23279467408846422,3,3,1,2
0.7478866478584321,-0.3865629816169893,-0.66198396121225,1.4660189746930328,1.0555893707498156,-1.0035058554108762,-0.23279467408846422,2,2,2,1
-1.073726479527621,1.1071504678906672,-0.48388555456952054,1.2476455140120146,-0.5259181586405581,-1.0035058554108762,-1.0003932482549125,2,3,1,2
-1.6390546914750166,0.4375547836286142,0.13945886868003263,1.372430348686882,-0.48495046604149367,0.9404749108963383,-1.5760921788797486,2,3,1,2
0.4966296647707006,-1.3652028278461437,-1.4634267911045327,-1.372836014160203,1.2534710557566322,1.4958979869841136,1.4943021177860443,0,2,2,3
-0.4455840218082923,-0.6956071435840907,0.050409665358667886,-1.0296777188043174,0.6289069874538789,0.10734029676467485,0.5348039000779841,3,3,2,0
-1.6390546914750166,1.2101651885463676,-0.038639537962696854,0.2493668366130746,-0.8219677108187213,-0.7257943173669885,-0.42469431763007626,2,3,1,2
0.6850724020864992,-0.2835482609612889,-0.5729347578908852,0.4677402972940927,0.22077601212733136,-0.17037124127921294,-0.42469431763007626,3,2,0,1
-0.0058843014047622755,1.2101651885463676,0.9409016985723152,0.15577821060692396,0.94118902160526,-1.0035058554108762,-0.42469431763007626,2,3,1,1
-0.131512792948628,0.9526283869071165,1.5642461218218684,0.9668796359935627,1.5982180538544402,-1.0035058554108762,0.15100461299475992,3,1,2,3
0.24537268168296916,0.9526283869071165,0.40660647864412686,0.405347879956659,-0.42697731613715423,-0.7257943173669885,-0.040895030546852146,2,3,2,1
0.5594439105426334,-1.7772617104689454,0.050409665358667886,-1.622405683509938,1.341590243611227,1.4958979869841136,1.8781014048692686,3,3,0,3
-1.450611954159218,0.9011210265792663,-0.7510331645336148,0.062189584600773326,-1.9512846709552545,-0.7257943173669885,-0.23279467408846422,2,3,2,2
0.7478866478584321,0.1285106216615129,1.3861477151791388,1.372430348686882,0.5863933441907001,2.6067441391596646,-0.6165939611716883,3,3,1,0
1.3132148598058277,-0.18053354030558844,-0.21673794460542634,-1.4664246401663537,1.047859617429244,0.38505183480856264,0.15100461299475992,0,0,2,3
0.05692994436717058,-2.343842674075298,-1.1072299778190737,-1.4352284314976367,0.5732527635457109,1.4958979869841136,0.5348039000779841,0,3,2,3
-1.6390546914750166,-0.43807034194483957,-1.1962791811404385,1.4660189746930328,-0.9216815286541823,-0.7257943173669885,-1.0003932482549125,2,3,1,2
-1.3877977083872852,0.6435842249400151,-1.641525197747262,0.405347879956659,-1.1288389176456934,-1.0035058554108762,-1.3841925353381366,2,3,1,2
0.1825584359110363,-0.23204090063343866,-0.5729347578908852,-1.1856587621479018,0.30193842199340304,1.2181864489402259,0.7267035436195961,3,0,0,3
0.8735151394022977,0.48906214395646447,-0.8400823678549795,-0.2809687107551123,0.12956492294450786,-0.7257943173669885,0.7267035436195961,2,1,0,0
0.6222581563145663,-1.1591733865347427,-0.1276887412840616,-1.5600132661725044,1.6283640918046869,2.051321063071889,0.15100461299475992,0,2,1,3
-0.3827697760363594,0.5405695042843147,1.1190001052150447,0.2181706279443577,0.4480307597523374,-1.0035058554108762,-0.6165939611716883,2,0,2,1
0.4966296647707006,-1.5712322691575444,-0.7510331645336148,-1.123266344810468,1.186222201867598,0.38505183480856264,-0.040895030546852146,0,0,2,3
0.05692994436717058,-1.1076660262068925,0.050409665358667886,-1.4352284314976367,0.6876531126902755,0.6627633728524505,1.3024024742444322,0,0,2,3
-0.0058843014047622755,0.6435842249400151,-0.3948363512481558,1.0292720533309965,0.17285154153974375,-0.7257943173669885,-0.6165939611716883,3,2,0,1
-0.06869854717669513,0.025495901005812453,-0.7510331645336148,1.3100379313494483,0.5106417616490285,-0.4480827793231007,-0.6165939611716883,2,1,2,1
-1.073726479527621,0.5405695042843147,0.7628032919295857,0.8420948013186953,-0.8134649821660838,-0.7257943173669885,-1.3841925353381366,2,3,1,2
-1.1365407252995539,0.5920768646121649,0.050409665358667886,0.3429554626192252,-1.7217109973340683,-0.7257943173669885,-0.6165939611716883,2,3,2,2
0.1825584359110363,-0.02601145932203777,-1.4634267911045327,-1.0296777188043174,0.4047441411571015,-0.4480827793231007,0.34290425653637197,3,0,2,0
-1.8274974287908152,0.025495901005812453,-1.1962791811404385,0.12458200193820708,-1.3120340713434064,-0.7257943173669885,-0.42469431763007626,2,3,2,2
0.8107008936303649,-0.43807034194483957,-0.66198396121225,0.030993375932056453,-0.8637083787498429,-0.4480827793231007,-0.42469431763007626,2,2,1,1
1.3760291055777607,-2.086305872436047,-0.21673794460542634,-1.092070136141751,0.40706306715327295,2.051321063071889,1.8781014048692686,0,1,1,3
-1.2621692168434195,1.519209350513469,-1.1962791811404385,0.6237213406376771,-0.5993508151860583,-1.0035058554108762,-1.1922928917965245,2,3,2,2
0.7478866478584321,-0.23204090063343866,-1.3743775877831679,-1.0608739274730343,0.1705326155435723,-0.4480827793231007,1.4943021177860443,2,2,1,0
-0.0058843014047622755,-0.3865629816169893,-1.4634267911045327,-1.1856587621479018,0.791231807186031,-0.4480827793231007,0.15100461299475992,3,0,0,0
-1.2621692168434195,0.6950915852678654,1.5642461218218684,0.654917549306394,-1.7626786899331328,-1.0035058554108762,-1.3841925353381366,2,3,1,2
-1.010912233755688,0.025495901005812453,-1.285328384461803,0.904487218656129,-1.6513702421168055,-0.7257943173669885,-1.1922928917965245,2,3,2,2
-1.1993549710714866,-0.2835482609612889,-0.8400823678549795,-0.00020283273666042533,-1.6753324774105949,-0.7257943173669885,-1.5760921788797486,2,3,1,2
0.43381541899876774,0.3345400629729138,-0.038639537962696854,0.4989365059628096,-0.15411702392073207,-0.17037124127921294,-0.6165939611716883,2,1,1,1
0.1825584359110363,1.1586578282185174,1.8313937317859625,0.904487218656129,0.8886266990253207,-1.0035058554108762,-0.23279467408846422,2,3,0,1
0.05692994436717058,1.3646872695299181,0.8518524952509505,1.3100379313494483,-0.6565509897583405,-1.0035058554108762,-0.23279467408846422,2,2,2,1
0.24537268168296916,-0.9016365848954916,-1.4634267911045327,-0.49934217143613047,0.9009943043382439,-0.7257943173669885,1.3024024742444322,3,1,2,0
-1.010912233755688,0.5920768646121649,-1.1962791811404385,1.154056888005864,-1.0422656804552128,-0.7257943173669885,-1.1922928917965245,2,3,2,2
0.05692994436717058,1.313179909202068,1.2080493085364095,1.2164493053432979,0.7634046952319471,-1.0035058554108762,-1.0003932482549125,2,2,2,1
-1.3249834626153523,1.1071504678906672,-1.1962791811404385,0.9668796359935627,-1.859300606440365,-0.7257943173669885,-0.42469431763007626,2,3,2,2
-1.073726479527621,0.386047423300764,-0.48388555456952054,0.7173099666438277,-0.6387725571210083,-1.0035058554108762,-0.8084936047133005,3,3,2,2
-0.19432703872056084,-0.12902617997773821,-0.48388555456952054,-0.21857629341767856,0.1875380728488473,-0.4480827793231007,0.15100461299475992,3,2,0,0
1.690100334437425,1.2616725488742178,-0.9291315711763443,1.185253096674581,1.284390069038945,1.7736095250280015,2.837599622577329,0,1,2,3
-1.3249834626153523,1.1586578282185174,-1.4634267911045327,0.5925251319689603,-0.6379995817889512,-0.7257943173669885,-1.3841925353381366,2,3,1,2
0.05692994436717058,-1.004651305551192,-0.48388555456952054,-0.9672853014668836,0.5925771468471573,0.10734029676467485,0.34290425653637197,3,0,1,0
-1.1993549710714866,-0.2835482609612889,0.22850807200139736,0.8108985926499784,-0.9000382193565644,-1.0035058554108762,-0.8084936047133005,2,3,2,2
0.1825584359110363,-1.1076660262068925,-0.5729347578908852,-1.1544625534791848,1.0617731734062819,0.38505183480856264,1.6862017613276563,0,1,1,3
0.6222581563145663,-1.004651305551192,-0.66198396121225,-1.2168549708166185,-0.32649052296963604,0.10734029676467485,1.1105028307028202,2,0,1,0
-0.9480979879837552,0.386047423300764,0.6737540886082211,0.7485061753125446,-1.7789111719063506,-0.7257943173669885,-1.0003932482549125,2,3,2,2
1.3132148598058277,-1.5712322691575444,0.050409665358667886,-1.1544625534791848,1.8223809001512088,1.2181864489402259,1.1105028307028202,0,0,0,3
-1.3877977083872852,-0.48957770227268976,-0.21673794460542634,1.3100379313494483,-1.909544003024133,-0.7257943173669885,-0.8084936047133005,2,3,1,2
0.8735151394022977,-2.2923353137474476,-0.9291315711763443,-1.5288170575037874,1.6492344257702476,2.051321063071889,0.5348039000779841,3,1,0,3
0.7478866478584321,0.9011210265792663,0.31755727532276207,0.062189584600773326,-0.803416302849332,-1.0035058554108762,-0.6165939611716883,3,1,2,1
1.3760291055777607,0.1285106216615129,-1.1962791811404385,-0.8113042581232992,-2.56502708460919,0.6627633728524505,1.3024024742444322,1,1,1,1
0.8735151394022977,0.386047423300764,-1.4634267911045327,-0.9360890927981668,0.9674701828952208,0.10734029676467485,1.3024024742444322,3,3,2,0
-1.513426199931151,-0.077518819649888,-1.5524759944258975,1.372430348686882,-1.0878712250466203,-0.7257943173669885,-1.3841925353381366,2,3,2,2
-1.7646831830188823,1.055643107562817,-1.3743775877831679,1.403626557355599,-0.5552912212587564,-0.7257943173669885,-0.23279467408846422,2,3,2,2
-1.1365407252995539,1.0041357472349668,-0.30578714792679107,0.7485061753125446,-1.8585276311083079,-0.7257943173669885,-0.23279467408846422,3,3,1,2
-0.3827697760363594,-0.3865629816169893,0.8518524952509505,-1.2168549708166185,-0.1950847165197965,-0.7257943173669885,1.4943021177860443,2,0,1,0
-0.3827697760363594,0.2830327026450636,0.050409665358667886,-0.37455733676126296,-0.06754378673025149,-0.4480827793231007,1.1105028307028202,2,0,1,0
-0.25714128449249374,1.8282535124805703,-0.30578714792679107,0.7173099666438277,0.014391598467886147,1.7736095250280015,-0.42469431763007626,2,2,1,0
0.7478866478584321,0.849613666251416,0.7628032919295857,0.8108985926499784,-0.5421506406137759,-0.17037124127921294,-0.42469431763007626,2,3,1,1
0.43381541899876774,-0.48957770227268976,0.40660647864412686,-0.06259525007409418,-0.8188758094904927,-0.17037124127921294,-0.6165939611716883,3,2,1,1
1.5644718428935591,-2.2923353137474476,-1.4634267911045327,-1.4352284314976367,0.7541289912472524,1.7736095250280015,0.15100461299475992,3,2,0,3
0.5594439105426334,1.2101651885463676,0.5847048852868563,-0.06259525007409418,-0.6975186823574049,-1.0035058554108762,-0.040895030546852146,3,2,0,1
-0.06869854717669513,0.9526283869071165,1.1190001052150447,1.1228606793371472,-0.6689185950712638,-0.7257943173669885,-0.6165939611716883,2,3,1,1
0.6850724020864992,0.386047423300764,0.4956556819654916,-0.031399041405377304,0.12492707095215613,-1.0035058554108762,-0.6165939611716883,3,1,1,1
0.308186927454902,-1.004651305551192,-1.018180774497709,-1.3104435968227692,0.8437941297659616,0.10734029676467485,0.5348039000779841,2,2,2,0
1.0619578767180964,-1.931783791452496,-0.5729347578908852,-1.5600132661725044,1.5371530026218723,0.9404749108963383,0.9186031871612081,0,1,0,3
-1.010912233755688,0.2830327026450636,0.22850807200139736,0.654917549306394,-1.9937983142184332,-0.7257943173669885,-0.8084936047133005,2,3,2,2
0.9991436309461634,-1.0561586658790423,-0.038639537962696854,-1.1856587621479018,0.3289925586154299,1.7736095250280015,0.7267035436195961,0,0,0,3
0.43381541899876774,-1.3652028278461437,-0.3948363512481558,-1.0608739274730343,1.3995633935155578,0.38505183480856264,0.34290425653637197,3,2,2,3
-0.19432703872056084,-0.54108506260054,0.40660647864412686,-0.4681459627674136,-0.1657116539015982,0.10734029676467485,0.5348039000779841,3,2,2,0
1.187586368261962,0.1800179819893631,-1.1962791811404385,0.8420948013186953,2.1516683916078563,-0.17037124127921294,3.029499266118941,2,0,2,1
0.9363293851742306,-0.9531439452233418,-0.038639537962696854,-0.37455733676126296,0.22773279011585457,0.10734029676467485,0.34290425653637197,2,1,0,0
0.8735151394022977,0.9526283869071165,1.742344528464598,1.434822766024316,-0.5769345305563831,-0.4480827793231007,-0.8084936047133005,2,0,2,1
-0.131512792948628,0.1285106216615129,1.9204429351073273,0.12458200193820708,-1.226233809484983,-1.0035058554108762,-0.42469431763007626,2,2,2,1
0.6850724020864992,-0.5925924229283902,-1.4634267911045327,-0.2809687107551123,0.98061076354021,-0.4480827793231007,0.34290425653637197,2,3,1,0
-0.131512792948628,-0.02601145932203777,-1.285328384461803,-0.5305383801048473,0.2756572607034422,-0.7257943173669885,1.3024024742444322,2,1,0,0
-1.513426199931151,1.2616725488742178,-0.038639537962696854,0.3429554626192252,-1.2710663787443333,-1.0035058554108762,-0.040895030546852146,2,3,2,2
-0.131512792948628,-0.2835482609612889,1.8313937317859625,1.3412341400181653,0.7943237085142597,-0.4480827793231007,-0.040895030546852146,2,1,0,1
0.9363293851742306,0.9526283869071165,1.8313937317859625,0.654917549306394,0.9079510823267671,-0.7257943173669885,-0.42469431763007626,2,1,1,1
1.3760291055777607,1.055643107562817,2.1875905450714215,1.5908038093679002,-0.31798779431699853,2.6067441391596646,-0.42469431763007626,2,3,0,1
-0.3827697760363594,0.386047423300764,-0.7510331645336148,0.4989365059628096,1.146027484600591,-0.17037124127921294,1.3024024742444322,1,0,1,0
0.24537268168296916,-1.7772617104689454,-1.018180774497709,-1.2480511794853355,1.713391378331062,0.9404749108963383,1.1105028307028202,0,1,1,3
-0.19432703872056084,1.3646872695299181,1.742344528464598,0.15577821060692396,-0.24842001443179298,-1.0035058554108762,-0.23279467408846422,2,1,1,1
-1.6390546914750166,0.025495901005812453,-0.1276887412840616,0.31175925395050835,-1.0105736918408343,-0.7257943173669885,-1.1922928917965245,2,3,2,2
-1.010912233755688,1.055643107562817,0.050409665358667886,1.0916644706684302,-0.6519131377659888,-1.0035058554108762,-1.0003932482549125,2,3,2,2
1.250400614033895,-0.7986218642397911,-1.641525197747262,-1.5288170575037874,1.4212067028131934,1.2181864489402259,1.6862017613276563,0,0,1,3
0.11974419013910344,-0.2835482609612889,1.742344528464598,1.372430348686882,0.012845647803763047,-1.0035058554108762,-0.23279467408846422,3,3,0,1
1.187586368261962,-0.02601145932203777,-0.48388555456952054,-1.0296777188043174,0.38155488119536923,0.38505183480856264,1.1105028307028202,0,1,0,3
-1.5762404457030839,0.5920768646121649,1.8313937317859625,0.43654408862537586,-0.8567516007613285,-1.0035058554108762,-1.3841925353381366,2,3,1,2
-0.5712125133521581,0.5405695042843147,1.2970985118577743,1.4660189746930328,-0.07140866339053727,-0.17037124127921294,-0.6165939611716883,2,1,0,1
0.24537268168296916,0.1800179819893631,0.9409016985723152,-0.6241270061109979,-0.259241669080602,0.10734029676467485,0.9186031871612081,3,0,2,0
-0.25714128449249374,1.4161946298577686,0.5847048852868563,0.31175925395050835,0.5500635035839787,-0.4480827793231007,-0.8084936047133005,2,3,0,1
0.05692994436717058,-0.7471145039119409,-1.285328384461803,-1.40403222282892,1.8092403195062372,1.4958979869841136,1.4943021177860443,0,1,1,3
0.43381541899876774,0.6435842249400151,1.5642461218218684,0.062189584600773326,-0.6109454451669244,-0.7257943173669885,-0.8084936047133005,3,0,0,1
0.24537268168296916,-0.48957770227268976,1.8313937317859625,0.31175925395050835,0.6397286421026879,-0.4480827793231007,-0.23279467408846422,3,3,0,1
0.43381541899876774,-0.077518819649888,-0.9291315711763443,-0.4057535454299798,0.7827290785333936,0.10734029676467485,0.15100461299475992,3,2,2,0
-0.5712125133521581,1.519209350513469,1.2080493085364095,0.18697441927564085,-0.8049622535134463,-0.4480827793231007,-1.3841925353381366,2,0,2,1
0.05692994436717058,-1.4167101881739939,-0.9291315711763443,-1.2168549708166185,1.7033426990143012,0.38505183480856264,1.1105028307028202,3,0,2,3
-1.2621692168434195,1.2616725488742178,0.6737540886082211,0.6861137579751109,-1.9427819423026171,-1.0035058554108762,-0.42469431763007626,2,3,1,2
0.5594439105426334,-0.23204090063343866,0.7628032919295857,-0.12498766741152793,0.5353769722748839,0.10734029676467485,0.15100461299475992,3,2,2,0
-1.8274974287908152,1.2616725488742178,-0.30578714792679107,1.434822766024316,-1.3058502686869404,-0.7257943173669885,-0.42469431763007626,3,3,2,2
1.3760291055777607,-0.6440997832562404,-0.9291315711763443,-1.0296777188043174,1.4938663840266186,1.7736095250280015,0.5348039000779841,0,1,0,3
0.9363293851742306,0.4375547836286142,0.9409016985723152,-1.2168549708166185,0.6033988014959751,-0.7257943173669885,0.34290425653637197,2,2,2,0
